x,y
333.695,350.922
251.008,185.547
223.445,240.672
116.641,75.2969
251.008,75.2969
361.258,78.7422
306.133,188.992
58.0703,295.797
333.695,240.672
416.383,133.867
278.57,350.922
2.94531,130.422
306.133,75.2969
419.828,75.2969
251.008,130.422
168.32,240.672
388.82,350.922
278.57,240.672
388.82,240.672
168.32,130.422
251.008,406.047
361.258,406.047
347.477,216.555
2.94531,406.047
251.008,295.797
251.008,23.6172
361.258,295.797
2.94531,23.6172
306.133,406.047
419.828,406.047
361.258,20.1719
113.195,350.922
306.133,295.797
309.578,130.422
416.383,295.797
171.766,75.2969
251.008,350.922
361.258,350.922
402.602,213.109
6.39062,240.672
254.453,240.672
306.133,23.6172
361.258,240.672
419.828,20.1719
237.227,216.555
58.0703,133.867
140.758,295.797
347.477,157.984
309.578,350.922
237.227,106.305
58.0703,406.047
416.383,354.367
416.383,240.672
164.875,350.922
347.477,102.859
140.758,185.547
292.352,213.109
0,0
347.477,433.609
58.0703,20.1719
306.133,240.672
195.883,295.797
347.477,323.359
116.641,20.1719
402.602,157.984
2.94531,350.922
237.227,433.609
30.5078,185.547
295.797,102.859
144.203,406.047
402.602,437.055
199.328,185.547
402.602,102.859
30.5078,295.797
237.227,323.359
30.5078,75.2969
237.227,161.43
402.602,323.359
375.039,213.109
144.203,240.672
0,0
0,0
61.5156,350.922
89.0781,185.547
0,0
0,0
347.477,378.484
140.758,130.422
347.477,51.1797
85.6328,295.797
292.352,323.359
85.6328,75.2969
292.352,157.984
192.438,240.672
347.477,268.234
30.5078,406.047
430.164,213.109
140.758,78.7422
237.227,378.484
140.758,350.922
292.352,47.7344
33.9531,240.672
402.602,378.484
130.422,323.359
402.602,51.1797
85.6328,406.047
237.227,268.234
30.5078,130.422
264.789,216.555
195.883,350.922
402.602,268.234
195.883,130.422
375.039,157.984
85.6328,240.672
295.797,378.484
30.5078,20.1719
264.789,102.859
182.102,323.359
375.039,433.609
30.5078,350.922
375.039,102.859
16.7266,323.359
195.883,75.2969
85.6328,350.922
292.352,268.234
85.6328,130.422
319.914,213.109
126.977,433.609
375.039,326.805
0,0
430.164,161.43
71.8516,323.359
85.6328,23.6172
123.531,268.234
264.789,433.609
0,0
16.7266,433.609
319.914,102.859
0,0
16.7266,216.555
0,0
178.656,433.609
0,0
264.789,157.984
0,0
182.102,213.109
0,0
319.914,433.609
0,0
16.7266,268.234
0,0
375.039,47.7344
0,0
20.1719,102.859
0,0
375.039,268.234
0,0
182.102,268.234
0,0
323.359,47.7344
0,0
195.883,23.6172
0,0
264.789,268.234
0,0
68.4062,433.609
0,0
347.477,130.422
0,0
71.8516,213.109
0,0
347.477,406.047
0,0
126.977,378.484
0,0
292.352,188.992
0,0
130.422,157.984
0,0
237.227,412.938
0,0
68.4062,268.234
0,0
75.2969,102.859
0,0
237.227,20.1719
0,0
154.539,323.359
0,0
292.352,20.1719
0,0
126.977,102.859
0,0
292.352,406.047
0,0
16.7266,378.484
0,0
430.164,185.547
0,0
182.102,378.484
0,0
347.477,240.672
0,0
240.672,350.922
0,0
375.039,75.2969
44.2891,309.578
319.914,75.2969
16.7266,157.984
430.164,75.2969
144.203,419.828
264.789,185.547
71.8516,378.484
375.039,130.422
209.664,433.609
406.047,350.922
182.102,102.859
237.227,244.117
99.4141,323.359
402.602,240.672
16.7266,47.7344
44.2891,268.234
264.789,20.1719
71.8516,157.984
375.039,20.1719
71.8516,47.7344
319.914,188.992
106.305,268.234
295.797,350.922
44.2891,209.664
292.352,240.672
182.102,157.984
264.789,409.492
154.539,213.109
375.039,295.797
13.2812,295.797
430.164,130.422
71.8516,295.797
319.914,20.1719
44.2891,102.859
430.164,20.1719
126.977,47.7344
264.789,299.242
99.4141,213.109
268.234,116.641
51.1797,433.609
430.164,295.797
209.664,199.328
340.586,213.109
99.4141,433.609
319.914,295.797
182.102,47.7344
226.891,89.0781
381.93,240.672
209.664,323.359
337.141,102.859
154.539,157.984
326.805,130.422
44.2891,378.484
157.984,102.859
392.266,199.328
271.68,171.766
154.539,213.109
350.922,392.266
154.539,157.984
430.164,75.2969
292.352,406.047
16.7266,157.984
381.93,20.1719
126.977,378.484
340.586,144.203
20.1719,240.672
244.117,226.891
430.164,20.1719
182.102,378.484
406.047,406.047
85.6328,378.484
402.602,240.672
75.2969,102.859
326.805,58.0703
123.531,268.234
430.164,130.422
182.102,47.7344
319.914,182.102
161.43,419.828
244.117,337.141
71.8516,157.984
319.914,295.797
51.1797,199.328
340.586,199.328
44.2891,102.859
402.602,213.109
209.664,433.609
381.93,433.609
92.5234,75.2969
340.586,144.203
213.109,213.109
264.789,20.1719
30.5078,130.422
326.805,20.1719
51.1797,433.609
437.055,419.828
30.5078,20.1719
409.492,130.422
89.0781,433.609
264.789,71.8516
333.695,213.109
54.625,226.891
306.133,61.5156
154.539,378.484
354.367,350.922
188.992,268.234
347.477,75.2969
16.7266,209.664
409.492,61.5156
130.422,157.984
423.273,171.766
185.547,364.703
323.359,419.828
133.867,213.109
350.922,20.1719
140.758,130.422
402.602,430.164
16.7266,433.609
237.227,20.1719
99.4141,213.109
375.039,240.672
333.695,213.109
106.305,364.703
268.234,116.641
54.625,378.484
264.789,268.234
13.2812,295.797
437.055,102.859
157.984,102.859
437.055,157.984
213.109,213.109
319.914,295.797
95.9688,419.828
340.586,199.328
85.6328,75.2969
388.82,313.023
347.477,89.0781
161.43,419.828
226.891,419.828
188.992,51.1797
278.57,144.203
99.4141,295.797
347.477,350.922
30.5078,130.422
430.164,171.766
126.977,295.797
271.68,268.234
140.758,130.422
319.914,20.1719
44.2891,378.484
375.039,240.672
16.7266,20.1719
430.164,102.859
209.664,433.609
326.805,433.609
157.984,102.859
271.68,185.547
51.1797,309.578
99.4141,295.797
323.359,282.016
188.992,44.2891
433.609,282.016
216.555,433.609
282.016,157.984
92.5234,61.5156
354.367,337.141
13.2812,240.672
271.68,268.234
209.664,199.328
381.93,240.672
195.883,226.891
340.586,213.109
71.8516,213.109
347.477,433.609
395.711,295.797
437.055,144.203
292.352,240.672
147.648,185.547
264.789,299.242
23.6172,16.7266
306.133,433.609
185.547,364.703
423.273,392.266
188.992,157.984
375.039,295.797
126.977,295.797
37.3984,130.422
381.93,378.484
295.797,350.922
113.195,185.547
292.352,295.797
202.773,116.641
226.891,419.828
71.8516,213.109
333.695,199.328
202.773,240.672
419.828,406.047
113.195,185.547
350.922,20.1719
106.305,364.703
264.789,299.242
92.5234,75.2969
264.789,130.422
154.539,350.922
402.602,240.672
154.539,51.1797
395.711,213.109
99.4141,295.797
295.797,350.922
23.6172,433.609
230.336,75.2969
361.258,406.047
9.83594,171.766
433.609,89.0781
16.7266,323.359
144.203,240.672
99.4141,364.703
350.922,20.1719
188.992,378.484
319.914,268.234
102.859,282.016
326.805,6.39062
37.3984,406.047
347.477,240.672
44.2891,268.234
402.602,20.1719
20.1719,89.0781
268.234,116.641
71.8516,157.984
182.102,295.797
213.109,213.109
226.891,419.828
106.305,364.703
271.68,130.422
126.977,406.047
430.164,350.922
144.203,240.672
333.695,144.203
99.4141,47.7344
264.789,268.234
182.102,47.7344
237.227,20.1719
51.1797,213.109
437.055,295.797
285.461,144.203
216.555,433.609
323.359,419.828
20.1719,89.0781
326.805,6.39062
251.008,213.109
133.867,199.328
354.367,102.859
154.539,51.1797
237.227,20.1719
188.992,44.2891
282.016,157.984
126.977,406.047
319.914,6.39062
78.7422,157.984
326.805,254.453
240.672,350.922
75.2969,102.859
409.492,199.328
361.258,350.922
30.5078,213.109
271.68,254.453
30.5078,350.922
319.914,61.5156
20.1719,89.0781
313.023,419.828
78.7422,213.109
437.055,354.367
209.664,199.328
226.891,61.5156
58.0703,20.1719
292.352,433.609
216.555,433.609
244.117,116.641
9.83594,130.422
126.977,406.047
354.367,350.922
147.648,209.664
375.039,268.234
185.547,364.703
433.609,282.016
157.984,102.859
299.242,168.32
220,226.891
319.914,268.234
147.648,113.195
406.047,89.0781
144.203,419.828
354.367,254.453
188.992,102.859
361.258,154.539
185.547,433.609
271.68,295.797
126.977,199.328
361.258,106.305
154.539,350.922
416.383,392.266
168.32,130.422
354.367,337.141
33.9531,47.7344
326.805,323.359
92.5234,116.641
244.117,157.984
106.305,378.484
406.047,350.922
144.203,226.891
271.68,47.7344
71.8516,20.1719
416.383,295.797
78.7422,226.891
437.055,157.984
33.9531,364.703
354.367,350.922
430.164,171.766
33.9531,364.703
340.586,75.2969
195.883,23.6172
292.352,20.1719
264.789,295.797
154.539,323.359
299.242,268.234
144.203,406.047
237.227,185.547
-0.5,213.109
340.586,75.2969
33.9531,364.703
271.68,268.234
44.2891,47.7344
237.227,171.766
92.5234,116.641
354.367,268.234
157.984,406.047
406.047,350.922
44.2891,254.453
430.164,240.672
299.242,185.547
237.227,171.766
195.883,75.2969
354.367,268.234
51.1797,268.234
292.352,323.359
195.883,350.922
292.352,78.7422
85.6328,130.422
402.602,157.984
33.9531,378.484
406.047,350.922
168.32,20.1719
350.922,295.797
113.195,240.672
402.602,188.992
188.992,213.109
195.883,406.047
71.8516,295.797
223.445,309.578
78.7422,6.39062
292.352,182.102
106.305,268.234
271.68,130.422
168.32,240.672
430.164,51.1797
126.977,47.7344
306.133,240.672
99.4141,323.359
347.477,350.922
195.883,154.539
323.359,47.7344
144.203,392.266
333.695,199.328
95.9688,419.828
326.805,130.422
182.102,295.797
240.672,350.922
37.3984,33.9531
30.5078,295.797
419.828,75.2969
264.789,102.859
133.867,102.859
257.898,195.883
171.766,350.922
361.258,240.672
71.8516,6.39062
313.023,295.797
23.6172,268.234
223.445,130.422
195.883,268.234
306.133,406.047
168.32,406.047
416.383,126.977
230.336,309.578
268.234,144.203
71.8516,378.484
223.445,309.578
85.6328,116.641
30.5078,75.2969
130.422,323.359
319.914,130.422
416.383,133.867
323.359,47.7344
202.773,268.234
333.695,199.328
144.203,392.266
257.898,195.883
99.4141,323.359
402.602,309.578
71.8516,6.39062
402.602,188.992
130.422,323.359
306.133,406.047
168.32,20.1719
264.789,102.859
33.9531,364.703
347.477,350.922
-0.5,213.109
419.828,75.2969
168.32,406.047
361.258,240.672
147.648,133.867
326.805,130.422
140.758,20.1719
278.57,240.672
202.773,268.234
319.914,102.859
92.5234,116.641
402.602,323.359
257.898,213.109
161.43,350.922
175.211,20.1719
368.148,223.445
2.94531,295.797
278.57,350.922
68.4062,433.609
406.047,350.922
133.867,309.578
337.141,61.5156
313.023,406.047
71.8516,20.1719
264.789,89.0781
175.211,392.266
430.164,240.672
33.9531,240.672
340.586,213.109
64.9609,6.39062
230.336,433.609
216.555,171.766
295.797,102.859
209.664,323.359
230.336,309.578
161.43,350.922
409.492,185.547
126.977,226.891
292.352,337.141
16.7266,406.047
271.68,102.859
430.164,44.2891
126.977,213.109
319.914,130.422
175.211,392.266
361.258,406.047
140.758,20.1719
340.586,199.328
33.9531,240.672
278.57,240.672
2.94531,130.422
295.797,102.859
209.664,323.359
368.148,240.672
75.2969,433.609
340.586,75.2969
157.984,406.047
230.336,309.578
199.328,171.766
271.68,47.7344
419.828,406.047
423.273,130.422
99.4141,268.234
230.336,433.609
30.5078,75.2969
299.242,20.1719
144.203,240.672
430.164,240.672
175.211,20.1719
409.492,102.859
16.7266,350.922
361.258,350.922
85.6328,130.422
251.008,199.328
171.766,350.922
350.922,295.797
99.4141,102.859
333.695,116.641
195.883,268.234
313.023,406.047
337.141,61.5156
9.83594,116.641
406.047,89.0781
85.6328,116.641
271.68,47.7344
133.867,406.047
430.164,213.109
168.32,392.266
333.695,116.641
140.758,20.1719
381.93,47.7344
126.977,199.328
295.797,102.859
113.195,350.922
416.383,392.266
209.664,185.547
147.648,126.977
33.9531,240.672
230.336,433.609
161.43,226.891
271.68,89.0781
395.711,130.422
326.805,116.641
195.883,433.609
2.94531,116.641
226.891,89.0781
202.773,268.234
257.898,213.109
230.336,157.984
37.3984,75.2969
361.258,85.6328
109.75,254.453
368.148,350.922
140.758,71.8516
126.977,406.047
319.914,350.922
140.758,78.7422
223.445,157.984
33.9531,240.672
419.828,406.047
92.5234,130.422
264.789,47.7344
144.203,226.891
306.133,295.797
195.883,75.2969
326.805,20.1719
220,323.359
99.4141,20.1719
237.227,237.227
419.828,406.047
71.8516,378.484
223.445,157.984
175.211,350.922
237.227,216.555
78.7422,378.484
326.805,347.477
106.305,20.1719
144.203,226.891
92.5234,130.422
264.789,47.7344
409.492,213.109
354.367,47.7344
168.32,268.234
237.227,237.227
161.43,182.102
409.492,213.109
140.758,20.1719
423.273,392.266
161.43,226.891
406.047,89.0781
171.766,254.453
306.133,240.672
195.883,9.83594
347.477,116.641
71.8516,378.484
347.477,44.2891
161.43,182.102
282.016,157.984
126.977,350.922
395.711,130.422
133.867,102.859
251.008,130.422
178.656,268.234
402.602,323.359
292.352,323.359
319.914,157.984
16.7266,350.922
23.6172,47.7344
92.5234,130.422
95.9688,419.828
213.109,61.5156
406.047,89.0781
171.766,350.922
2.94531,116.641
113.195,350.922
109.75,254.453
237.227,423.273
9.83594,295.797
406.047,89.0781
147.648,126.977
354.367,268.234
388.82,130.422
85.6328,116.641
313.023,406.047
6.39062,213.109
419.828,406.047
16.7266,406.047
319.914,213.109
99.4141,268.234
319.914,213.109
295.797,254.453
326.805,6.39062
230.336,309.578
195.883,433.609
368.148,92.5234
244.117,337.141
133.867,213.109
13.2812,254.453
195.883,350.922
230.336,157.984
126.977,337.141
347.477,268.234
133.867,213.109
409.492,102.859
171.766,61.5156
326.805,213.109
168.32,154.539
295.797,350.922
106.305,102.859
240.672,350.922
33.9531,157.984
251.008,75.2969
402.602,309.578
368.148,92.5234
350.922,295.797
409.492,309.578
89.0781,185.547
23.6172,268.234
368.148,240.672
295.797,254.453
6.39062,61.5156
409.492,323.359
326.805,20.1719
378.484,350.922
33.9531,157.984
409.492,102.859
133.867,213.109
409.492,309.578
168.32,154.539
285.461,364.703
23.6172,268.234
237.227,209.664
89.0781,185.547
223.445,130.422
133.867,102.859
264.789,268.234
354.367,47.7344
319.914,20.1719
78.7422,20.1719
402.602,309.578
202.773,350.922
130.422,157.984
295.797,254.453
40.8438,295.797
51.1797,6.39062
109.75,309.578
347.477,44.2891
99.4141,364.703
306.133,406.047
123.531,268.234
140.758,209.664
195.883,350.922
257.898,202.773
326.805,323.359
319.914,20.1719
178.656,268.234
409.492,309.578
16.7266,406.047
388.82,130.422
144.203,406.047
264.789,268.234
51.1797,6.39062
126.977,102.859
251.008,75.2969
51.1797,268.234
347.477,433.609
78.7422,20.1719
319.914,213.109
240.672,350.922
295.797,102.859
154.539,323.359
368.148,240.672
171.766,75.2969
71.8516,406.047
9.83594,75.2969
402.602,20.1719
319.914,350.922
264.789,47.7344
175.211,392.266
419.828,406.047
126.977,47.7344
368.148,92.5234
99.4141,268.234
326.805,268.234
85.6328,130.422
278.57,33.9531
199.328,185.547
388.82,254.453
99.4141,102.859
437.055,102.859
209.664,323.359
333.695,364.703
182.102,47.7344
251.008,130.422
16.7266,350.922
251.008,419.828
154.539,350.922
350.922,295.797
6.39062,213.109
430.164,350.922
154.539,157.984
361.258,202.773
16.7266,47.7344
292.352,433.609
71.8516,213.109
319.914,102.859
195.883,268.234
264.789,354.367
157.984,102.859
361.258,120.086
71.8516,350.922
292.352,295.797
95.9688,406.047
375.039,47.7344
188.992,378.484
295.797,378.484
213.109,61.5156
326.805,130.422
175.211,282.016
416.383,313.023
99.4141,20.1719
337.141,61.5156
30.5078,392.266
354.367,268.234
126.977,185.547
226.891,89.0781
78.7422,157.984
419.828,254.453
195.883,144.203
313.023,47.7344
95.9688,350.922
402.602,430.164
9.83594,116.641
292.352,71.8516
126.977,130.422
292.352,240.672
30.5078,75.2969
333.695,6.39062
16.7266,323.359
375.039,295.797
140.758,185.547
437.055,23.6172
182.102,213.109
223.445,309.578
154.539,130.422
361.258,61.5156
54.625,419.828
364.703,419.828
71.8516,71.8516
409.492,75.2969
113.195,419.828
323.359,282.016
13.2812,240.672
237.227,185.547
168.32,240.672
395.711,378.484
154.539,44.2891
299.242,185.547
99.4141,213.109
244.117,226.891
44.2891,37.3984
333.695,171.766
33.9531,337.141
375.039,20.1719
99.4141,161.43
237.227,6.39062
195.883,406.047
437.055,437.055
168.32,130.422
388.82,37.3984
54.625,364.703
319.914,244.117
51.1797,199.328
337.141,102.859
206.219,295.797
375.039,375.039
209.664,47.7344
278.57,6.39062
2.94531,419.828
223.445,395.711
71.8516,185.547
416.383,364.703
126.977,378.484
323.359,419.828
120.086,202.773
237.227,154.539
89.0781,433.609
354.367,406.047
58.0703,37.3984
223.445,364.703
151.094,268.234
406.047,406.047
126.977,75.2969
430.164,213.109
6.39062,364.703
251.008,309.578
37.3984,130.422
402.602,285.461
209.664,378.484
313.023,378.484
213.109,213.109
340.586,340.586
85.6328,378.484
278.57,309.578
20.1719,102.859
375.039,268.234
202.773,226.891
430.164,75.2969
120.086,157.984
251.008,392.266
44.2891,433.609
354.367,144.203
71.8516,130.422
395.711,230.336
154.539,433.609
337.141,309.578
182.102,102.859
282.016,116.641
61.5156,392.266
388.82,337.141
99.4141,75.2969
333.695,37.3984
264.789,244.117
282.016,116.641
154.539,433.609
388.82,226.891
116.641,144.203
333.695,30.5078
61.5156,350.922
278.57,309.578
71.8516,130.422
51.1797,433.609
188.992,102.859
244.117,157.984
251.008,392.266
347.477,144.203
99.4141,75.2969
313.023,364.703
106.305,268.234
244.117,157.984
202.773,130.422
230.336,282.016
99.4141,75.2969
416.383,6.39062
178.656,433.609
257.898,392.266
182.102,185.547
251.008,89.0781
44.2891,323.359
430.164,406.047
9.83594,185.547
416.383,126.977
164.875,309.578
278.57,309.578
182.102,75.2969
271.68,89.0781
61.5156,337.141
347.477,240.672
402.602,182.102
313.023,430.164
133.867,364.703
16.7266,157.984
116.641,144.203
47.7344,240.672
44.2891,185.547
244.117,140.758
126.977,295.797
116.641,144.203
106.305,75.2969
182.102,147.648
430.164,378.484
61.5156,337.141
340.586,33.9531
51.1797,157.984
278.57,254.453
430.164,350.922
47.7344,240.672
347.477,240.672
120.086,195.883
430.164,44.2891
171.766,102.859
333.695,337.141
164.875,309.578
430.164,51.1797
223.445,254.453
278.57,6.39062
347.477,240.672
209.664,185.547
388.82,89.0781
306.133,116.641
16.7266,216.555
133.867,226.891
120.086,213.109
409.492,157.984
40.8438,406.047
257.898,392.266
20.1719,102.859
430.164,406.047
126.977,75.2969
244.117,171.766
202.773,226.891
402.602,285.461
33.9531,433.609
354.367,406.047
99.4141,323.359
333.695,171.766
278.57,254.453
285.461,144.203
340.586,33.9531
299.242,364.703
209.664,47.7344
61.5156,350.922
388.82,89.0781
409.492,157.984
188.992,433.609
223.445,282.016
244.117,185.547
251.008,392.266
61.5156,337.141
402.602,157.984
154.539,295.797
361.258,313.023
133.867,364.703
430.164,406.047
154.539,433.609
254.453,364.703
209.664,23.6172
257.898,99.4141
71.8516,82.1875
292.352,71.8516
409.492,157.984
299.242,185.547
195.883,47.7344
251.008,378.484
213.109,295.797
85.6328,33.9531
299.242,364.703
216.555,47.7344
37.3984,33.9531
151.094,240.672
116.641,144.203
402.602,285.461
71.8516,75.2969
251.008,257.898
126.977,75.2969
402.602,157.984
171.766,102.859
375.039,240.672
130.422,20.1719
333.695,171.766
16.7266,130.422
323.359,419.828
209.664,157.984
292.352,78.7422
99.4141,323.359
430.164,350.922
33.9531,47.7344
430.164,171.766
120.086,323.359
278.57,254.453
182.102,20.1719
299.242,185.547
27.0625,433.609
354.367,406.047
71.8516,130.422
388.82,89.0781
185.547,433.609
254.453,364.703
154.539,213.109
264.789,20.1719
40.8438,240.672
347.477,144.203
64.9609,6.39062
278.57,6.39062
137.312,364.703
333.695,37.3984
85.6328,392.266
244.117,157.984
182.102,350.922
388.82,226.891
154.539,71.8516
437.055,157.984
99.4141,268.234
223.445,282.016
30.5078,213.109
285.461,144.203
206.219,295.797
333.695,282.016
168.32,199.328
388.82,6.39062
44.2891,364.703
313.023,364.703
20.1719,102.859
251.008,175.211
209.664,102.859
388.82,419.828
99.4141,188.992
416.383,295.797
109.75,254.453
182.102,130.422
137.312,309.578
368.148,171.766
99.4141,75.2969
202.773,226.891
154.539,20.1719
226.891,61.5156
333.695,257.898
381.93,157.984
13.2812,295.797
306.133,309.578
99.4141,133.867
319.914,182.102
16.7266,20.1719
416.383,226.891
202.773,6.39062
326.805,157.984
44.2891,133.867
292.352,406.047
113.195,89.0781
237.227,126.977
140.758,254.453
364.703,282.016
9.83594,254.453
347.477,199.328
209.664,433.609
237.227,230.336
199.328,199.328
319.914,61.5156
85.6328,9.83594
395.711,323.359
171.766,61.5156
375.039,92.5234
40.8438,282.016
264.789,282.016
23.6172,185.547
223.445,30.5078
113.195,33.9531
251.008,226.891
116.641,282.016
361.258,254.453
99.4141,337.141
402.602,364.703
44.2891,102.859
354.367,130.422
168.32,37.3984
244.117,433.609
140.758,144.203
223.445,199.328
116.641,392.266
402.602,254.453
140.758,89.0781
361.258,37.3984
27.0625,254.453
309.578,254.453
6.39062,144.203
337.141,309.578
126.977,240.672
223.445,147.648
209.664,130.422
378.484,199.328
-0.5,392.266
223.445,337.141
58.0703,89.0781
306.133,9.83594
2.94531,309.578
416.383,419.828
213.109,75.2969
347.477,75.2969
68.4062,419.828
264.789,199.328
30.5078,171.766
392.266,199.328
130.422,350.922
264.789,71.8516
113.195,171.766
416.383,89.0781
71.8516,295.797
237.227,309.578
30.5078,20.1719
278.57,199.328
137.312,282.016
378.484,116.641
147.648,33.9531
430.164,309.578
206.219,350.922
333.695,337.141
58.0703,199.328
278.57,89.0781
2.94531,226.891
271.68,157.984
168.32,178.656
78.7422,226.891
333.695,226.891
251.008,33.9531
402.602,130.422
71.8516,33.9531
164.875,309.578
209.664,33.9531
-0.5,340.586
299.242,337.141
419.828,378.484
299.242,33.9531
33.9531,144.203
157.984,406.047
116.641,116.641
340.586,20.1719
30.5078,309.578
278.57,278.57
20.1719,75.2969
144.203,226.891
113.195,61.5156
237.227,89.0781
264.789,419.828
106.305,295.797
58.0703,147.648
168.32,144.203
430.164,6.39062
340.586,226.891
20.1719,75.2969
244.117,89.0781
185.547,406.047
340.586,340.586
116.641,116.641
430.164,6.39062
99.4141,295.797
99.4141,188.992
185.547,406.047
268.234,144.203
264.789,419.828
430.164,309.578
44.2891,157.984
402.602,130.422
85.6328,350.922
388.82,388.82
216.555,171.766
292.352,116.641
37.3984,392.266
437.055,323.359
188.992,102.859
347.477,175.211
106.305,433.609
319.914,409.492
99.4141,147.648
268.234,144.203
185.547,406.047
375.039,333.695
126.977,116.641
375.039,61.5156
37.3984,226.891
223.445,337.141
116.641,130.422
230.336,175.211
333.695,226.891
416.383,89.0781
78.7422,226.891
113.195,61.5156
78.7422,226.891
168.32,6.39062
106.305,295.797
285.461,282.016
20.1719,75.2969
30.5078,226.891
147.648,33.9531
137.312,337.141
313.023,102.859
85.6328,92.5234
430.164,254.453
47.7344,337.141
368.148,6.39062
319.914,402.602
185.547,406.047
251.008,33.9531
213.109,350.922
237.227,309.578
30.5078,171.766
230.336,175.211
199.328,185.547
237.227,309.578
375.039,409.492
244.117,433.609
282.016,116.641
199.328,171.766
402.602,337.141
416.383,89.0781
120.086,309.578
199.328,89.0781
182.102,268.234
244.117,271.68
30.5078,171.766
313.023,89.0781
51.1797,350.922
430.164,254.453
61.5156,350.922
395.711,213.109
37.3984,392.266
309.578,254.453
199.328,171.766
264.789,78.7422
106.305,295.797
244.117,254.453
299.242,33.9531
295.797,350.922
340.586,226.891
251.008,226.891
30.5078,171.766
126.977,309.578
361.258,9.83594
347.477,175.211
92.5234,378.484
264.789,199.328
340.586,226.891
347.477,175.211
216.555,350.922
278.57,375.039
195.883,309.578
299.242,130.422
216.555,268.234
268.234,309.578
140.758,33.9531
361.258,9.83594
85.6328,364.703
244.117,433.609
140.758,33.9531
223.445,30.5078
230.336,240.672
340.586,226.891
209.664,268.234
368.148,6.39062
113.195,171.766
30.5078,226.891
223.445,123.531
30.5078,171.766
92.5234,364.703
113.195,171.766
333.695,226.891
2.94531,282.016
361.258,9.83594
2.94531,33.9531
209.664,268.234
140.758,33.9531
319.914,409.492
416.383,392.266
309.578,254.453
85.6328,378.484
264.789,199.328
58.0703,171.766
430.164,254.453
126.977,419.828
392.266,199.328
199.328,185.547
106.305,295.797
223.445,337.141
99.4141,33.9531
223.445,37.3984
126.977,309.578
361.258,364.703
237.227,282.016
375.039,313.023
209.664,9.83594
430.164,6.39062
37.3984,392.266
33.9531,157.984
185.547,406.047
306.133,337.141
333.695,89.0781
416.383,337.141
116.641,130.422
23.6172,254.453
44.2891,75.2969
388.82,61.5156
278.57,278.57
306.133,202.773
175.211,295.797
113.195,61.5156
71.8516,392.266
264.789,419.828
340.586,161.43
223.445,240.672
58.0703,116.641
109.75,364.703
202.773,144.203
292.352,33.9531
388.82,295.797
347.477,33.9531
99.4141,240.672
58.0703,61.5156
130.422,254.453
278.57,419.828
268.234,116.641
333.695,419.828
154.539,185.547
