x,y
289.398,93.0156
367.328,342.391
40.0234,142.891
189.648,292.516
164.711,142.891
311.219,93.0156
289.398,292.516
239.523,142.891
64.9609,342.391
93.0156,142.891
142.891,392.266
389.148,292.516
389.148,192.766
239.523,342.391
164.711,43.1406
61.8438,267.578
18.2031,167.828
336.156,392.266
242.641,242.641
239.523,43.1406
142.891,242.641
139.773,192.766
40.0234,392.266
339.273,242.641
364.211,93.0156
289.398,342.391
36.9062,43.1406
189.648,392.266
139.773,93.0156
292.516,142.891
389.148,392.266
339.273,142.891
15.0859,217.703
68.0781,167.828
192.766,242.641
289.398,242.641
289.398,43.1406
392.266,242.641
189.648,192.766
89.8984,392.266
314.336,43.1406
211.469,167.828
192.766,93.0156
139.773,342.391
389.148,142.891
142.891,142.891
217.703,367.328
68.0781,217.703
89.8984,43.1406
267.578,167.828
114.836,267.578
314.336,267.578
367.328,43.1406
139.773,43.1406
211.469,267.578
40.0234,342.391
11.9688,117.953
214.586,117.953
364.211,267.578
314.336,167.828
189.648,342.391
264.461,367.328
342.391,342.391
189.648,142.891
40.0234,267.578
15.0859,68.0781
264.461,267.578
217.703,68.0781
314.336,217.703
164.711,267.578
189.648,43.1406
93.0156,342.391
342.391,93.0156
214.586,317.453
389.148,342.391
61.8438,117.953
114.836,367.328
114.836,167.828
364.211,217.703
264.461,117.953
314.336,367.328
89.8984,267.578
117.953,217.703
68.0781,68.0781
364.211,167.828
261.344,68.0781
217.703,217.703
15.0859,367.328
114.836,68.0781
40.0234,167.828
364.211,367.328
389.148,93.0156
239.523,167.828
164.711,367.328
164.711,167.828
40.0234,217.703
267.578,317.453
336.156,267.578
267.578,217.703
18.2031,18.2031
164.711,217.703
167.828,68.0781
239.523,367.328
314.336,117.953
239.523,267.578
61.8438,367.328
89.8984,167.828
114.836,317.453
214.586,18.2031
392.266,267.578
342.391,43.1406
117.953,117.953
89.8984,217.703
64.9609,18.2031
292.516,367.328
261.344,18.2031
314.336,317.453
139.773,267.578
114.836,18.2031
15.0859,317.453
289.398,267.578
339.273,217.703
239.523,317.453
43.1406,117.953
164.711,117.953
43.1406,68.0781
367.328,317.453
242.641,217.703
392.266,217.703
167.828,317.453
5.73438,280.047
189.648,267.578
236.406,68.0781
289.398,167.828
386.031,43.1406
164.711,18.2031
64.9609,317.453
89.8984,117.953
292.516,68.0781
314.336,68.0781
289.398,317.453
139.773,367.328
136.656,167.828
55.6094,280.047
239.523,117.953
339.273,367.328
304.984,280.047
139.773,217.703
40.0234,367.328
189.648,367.328
354.859,280.047
364.211,117.953
286.281,217.703
2.61719,230.172
86.7812,68.0781
192.766,217.703
242.641,18.2031
298.75,230.172
364.211,68.0781
139.773,68.0781
205.234,379.797
89.8984,367.328
289.398,117.953
5.73438,180.297
339.273,167.828
139.773,317.453
189.648,167.828
55.6094,155.359
43.1406,68.0781
217.703,180.297
139.773,180.297
364.211,292.516
180.297,180.297
242.641,242.641
27.5547,392.266
348.625,105.484
5.73438,155.359
367.328,304.984
326.805,379.797
155.359,329.922
155.359,18.2031
329.922,155.359
64.9609,230.172
283.164,329.922
370.445,117.953
15.0859,317.453
192.766,217.703
189.648,342.391
58.7266,242.641
146.008,217.703
189.648,367.328
18.2031,18.2031
96.1328,367.328
308.102,230.172
255.109,280.047
304.984,280.047
205.234,379.797
364.211,68.0781
242.641,18.2031
205.234,180.297
236.406,255.109
320.57,105.484
130.422,5.73438
58.7266,242.641
205.234,192.766
18.2031,18.2031
304.984,280.047
205.234,192.766
8.85156,230.172
189.648,267.578
21.3203,367.328
370.445,367.328
68.0781,192.766
320.57,68.0781
217.703,217.703
314.336,167.828
392.266,43.1406
370.445,105.484
292.516,68.0781
395.383,342.391
292.516,367.328
295.633,117.953
71.1953,230.172
376.68,379.797
83.6641,93.0156
379.797,217.703
189.648,267.578
15.0859,367.328
205.234,379.797
2.61719,230.172
289.398,117.953
167.828,5.73438
323.688,354.859
80.5469,354.859
370.445,105.484
292.516,367.328
127.305,155.359
280.047,68.0781
121.07,392.266
308.102,230.172
117.953,55.6094
392.266,30.6719
146.008,217.703
202.117,329.922
205.234,192.766
389.148,379.797
199,192.766
230.172,18.2031
189.648,367.328
220.82,205.234
105.484,392.266
139.773,317.453
127.305,155.359
93.0156,354.859
167.828,5.73438
255.109,280.047
15.0859,367.328
392.266,217.703
295.633,105.484
43.1406,68.0781
342.391,329.922
202.117,130.422
280.047,354.859
189.648,280.047
77.4297,55.6094
27.5547,80.5469
280.047,68.0781
227.055,379.797
379.797,392.266
121.07,93.0156
52.4922,230.172
152.242,55.6094
220.82,205.234
295.633,117.953
342.391,317.453
46.2578,317.453
89.8984,18.2031
2.61719,30.6719
180.297,180.297
102.367,280.047
214.586,130.422
326.805,255.109
105.484,105.484
295.633,105.484
152.242,205.234
329.922,105.484
27.5547,130.422
242.641,30.6719
114.836,167.828
139.773,367.328
276.93,205.234
205.234,142.891
189.648,342.391
395.383,43.1406
68.0781,180.297
289.398,105.484
139.773,367.328
354.859,280.047
114.836,167.828
389.148,167.828
93.0156,354.859
217.703,217.703
27.5547,105.484
292.516,68.0781
152.242,379.797
255.109,304.984
52.4922,230.172
367.328,342.391
326.805,280.047
205.234,105.484
276.93,280.047
276.93,105.484
139.773,317.453
121.07,93.0156
52.4922,230.172
227.055,379.797
105.484,167.828
386.031,68.0781
267.578,354.859
230.172,18.2031
155.359,392.266
170.945,117.953
105.484,392.266
367.328,43.1406
267.578,217.703
121.07,93.0156
8.85156,230.172
389.148,167.828
15.0859,68.0781
389.148,167.828
105.484,255.109
308.102,130.422
27.5547,30.6719
389.148,117.953
52.4922,130.422
354.859,230.172
55.6094,93.0156
395.383,117.953
30.6719,342.391
267.578,217.703
114.836,93.0156
367.328,43.1406
189.648,43.1406
208.352,329.922
55.6094,80.5469
105.484,93.0156
230.172,180.297
152.242,180.297
336.156,280.047
314.336,68.0781
164.711,267.578
142.891,142.891
80.5469,354.859
164.711,105.484
127.305,167.828
217.703,217.703
186.531,304.984
189.648,117.953
18.2031,192.766
267.578,205.234
102.367,329.922
217.703,217.703
77.4297,30.6719
295.633,105.484
114.836,280.047
40.0234,30.6719
177.18,329.922
379.797,280.047
189.648,43.1406
389.148,117.953
164.711,267.578
52.4922,130.422
205.234,392.266
18.2031,192.766
77.4297,55.6094
339.273,117.953
255.109,255.109
373.562,105.484
333.039,292.516
354.859,255.109
24.4375,304.984
114.836,280.047
130.422,18.2031
102.367,130.422
108.602,342.391
395.383,43.1406
354.859,230.172
233.289,142.891
308.102,392.266
227.055,304.984
280.047,80.5469
283.164,329.922
301.867,55.6094
158.477,255.109
130.422,230.172
364.211,255.109
289.398,242.641
223.938,30.6719
354.859,379.797
264.461,5.73438
33.7891,30.6719
192.766,242.641
71.1953,242.641
280.047,242.641
68.0781,180.297
52.4922,304.984
40.0234,130.422
364.211,68.0781
5.73438,280.047
298.75,304.984
239.523,354.859
389.148,317.453
27.5547,55.6094
392.266,30.6719
52.4922,130.422
177.18,130.422
27.5547,392.266
326.805,180.297
127.305,55.6094
52.4922,354.859
58.7266,242.641
280.047,130.422
220.82,317.453
308.102,230.172
127.305,255.109
177.18,304.984
30.6719,217.703
295.633,230.172
40.0234,329.922
205.234,230.172
205.234,367.328
379.797,80.5469
382.914,367.328
376.68,155.359
189.648,230.172
102.367,230.172
117.953,180.297
64.9609,18.2031
195.883,230.172
245.758,317.453
364.211,354.859
329.922,30.6719
242.641,68.0781
339.273,255.109
102.367,379.797
68.0781,205.234
379.797,392.266
93.0156,180.297
180.297,354.859
304.984,180.297
8.85156,30.6719
292.516,280.047
136.656,117.953
339.273,379.797
64.9609,354.859
392.266,205.234
130.422,105.484
326.805,205.234
289.398,167.828
367.328,304.984
130.422,105.484
230.172,329.922
130.422,105.484
289.398,167.828
21.3203,317.453
276.93,329.922
2.61719,30.6719
270.695,18.2031
105.484,392.266
339.273,205.234
142.891,55.6094
236.406,68.0781
74.3125,155.359
392.266,205.234
180.297,105.484
280.047,55.6094
43.1406,105.484
283.164,292.516
167.828,55.6094
392.266,155.359
40.0234,205.234
304.984,255.109
64.9609,18.2031
376.68,55.6094
105.484,180.297
342.391,105.484
102.367,205.234
339.273,30.6719
64.9609,304.984
217.703,367.328
80.5469,130.422
227.055,105.484
189.648,354.859
392.266,105.484
142.891,18.2031
386.031,43.1406
64.9609,242.641
311.219,55.6094
18.2031,180.297
314.336,180.297
192.766,242.641
367.328,304.984
155.359,155.359
354.859,180.297
27.5547,379.797
242.641,18.2031
40.0234,80.5469
354.859,80.5469
167.828,5.73438
314.336,130.422
68.0781,192.766
314.336,18.2031
108.602,329.922
205.234,205.234
111.719,130.422
357.977,267.578
5.73438,280.047
292.516,18.2031
77.4297,55.6094
351.742,130.422
189.648,329.922
270.695,367.328
114.836,80.5469
295.633,230.172
127.305,379.797
280.047,117.953
5.73438,130.422
220.82,317.453
136.656,255.109
205.234,80.5469
158.477,379.797
245.758,267.578
164.711,255.109
339.273,180.297
152.242,130.422
320.57,43.1406
93.0156,80.5469
339.273,180.297
36.9062,304.984
395.383,342.391
121.07,93.0156
255.109,5.73438
117.953,379.797
208.352,329.922
167.828,342.391
351.742,55.6094
21.3203,68.0781
267.578,80.5469
158.477,255.109
329.922,342.391
155.359,329.922
289.398,267.578
71.1953,5.73438
217.703,354.859
58.7266,317.453
382.914,180.297
164.711,142.891
205.234,80.5469
133.539,292.516
267.578,280.047
183.414,392.266
245.758,304.984
183.414,230.172
242.641,292.516
21.3203,30.6719
382.914,167.828
18.2031,280.047
370.445,392.266
18.2031,304.984
295.633,130.422
58.7266,205.234
364.211,255.109
170.945,43.1406
382.914,367.328
68.0781,68.0781
255.109,392.266
21.3203,292.516
370.445,192.766
8.85156,93.0156
326.805,205.234
192.766,242.641
354.859,93.0156
99.25,205.234
233.289,379.797
114.836,142.891
314.336,18.2031
108.602,329.922
258.227,342.391
183.414,230.172
389.148,80.5469
5.73438,130.422
392.266,217.703
117.953,242.641
364.211,130.422
177.18,292.516
258.227,367.328
180.297,5.73438
233.289,130.422
164.711,180.297
292.516,217.703
102.367,354.859
245.758,317.453
58.7266,392.266
205.234,230.172
77.4297,5.73438
382.914,367.328
164.711,255.109
264.461,255.109
158.477,130.422
354.859,379.797
77.4297,280.047
89.8984,30.6719
183.414,192.766
230.172,180.297
5.73438,379.797
205.234,392.266
170.945,43.1406
336.156,68.0781
142.891,18.2031
333.039,55.6094
192.766,304.984
295.633,292.516
5.73438,130.422
392.266,205.234
5.73438,55.6094
339.273,180.297
24.4375,354.859
205.234,392.266
142.891,18.2031
364.211,18.2031
114.836,205.234
155.359,142.891
80.5469,292.516
295.633,117.953
8.85156,93.0156
205.234,105.484
55.6094,367.328
333.039,267.578
2.61719,255.109
379.797,392.266
130.422,30.6719
158.477,192.766
108.602,242.641
336.156,155.359
202.117,155.359
389.148,130.422
64.9609,379.797
345.508,292.516
158.477,93.0156
320.57,117.953
58.7266,205.234
301.867,354.859
8.85156,367.328
2.61719,142.891
217.703,392.266
258.227,43.1406
146.008,317.453
24.4375,230.172
320.57,43.1406
105.484,180.297
55.6094,30.6719
139.773,68.0781
283.164,142.891
376.68,180.297
40.0234,379.797
214.586,155.359
192.766,255.109
68.0781,180.297
117.953,180.297
267.578,30.6719
30.6719,18.2031
392.266,217.703
111.719,255.109
270.695,304.984
255.109,30.6719
267.578,30.6719
117.953,180.297
164.711,242.641
183.414,379.797
329.922,30.6719
376.68,342.391
295.633,292.516
2.61719,367.328
308.102,217.703
18.2031,180.297
199,105.484
189.648,130.422
199,280.047
164.711,242.641
320.57,43.1406
127.305,379.797
329.922,304.984
18.2031,180.297
320.57,55.6094
195.883,5.73438
220.82,93.0156
89.8984,55.6094
357.977,142.891
152.242,205.234
202.117,255.109
52.4922,292.516
379.797,280.047
183.414,317.453
276.93,105.484
68.0781,192.766
202.117,255.109
80.5469,329.922
395.383,5.73438
192.766,105.484
283.164,105.484
121.07,18.2031
236.406,105.484
93.0156,342.391
217.703,80.5469
117.953,192.766
304.984,142.891
174.062,80.5469
317.453,55.6094
329.922,80.5469
370.445,180.297
208.352,292.516
357.977,242.641
93.0156,317.453
230.172,280.047
27.5547,280.047
114.836,155.359
96.1328,18.2031
348.625,30.6719
117.953,55.6094
351.742,354.859
30.6719,342.391
208.352,280.047
52.4922,192.766
354.859,255.109
130.422,230.172
18.2031,192.766
304.984,255.109
267.578,43.1406
155.359,304.984
382.914,105.484
74.3125,205.234
382.914,230.172
58.7266,392.266
276.93,155.359
64.9609,105.484
270.695,304.984
11.9688,205.234
217.703,180.297
105.484,192.766
376.68,367.328
127.305,379.797
364.211,117.953
43.1406,105.484
255.109,304.984
105.484,55.6094
233.289,43.1406
21.3203,217.703
382.914,354.859
55.6094,217.703
376.68,30.6719
83.6641,242.641
255.109,304.984
43.1406,105.484
333.039,192.766
152.242,255.109
146.008,192.766
89.8984,367.328
345.508,242.641
30.6719,18.2031
142.891,280.047
127.305,292.516
333.039,167.828
342.391,354.859
205.234,180.297
183.414,379.797
205.234,180.297
164.711,255.109
202.117,155.359
71.1953,392.266
311.219,379.797
189.648,80.5469
314.336,167.828
189.648,379.797
227.055,255.109
43.1406,117.953
230.172,5.73438
155.359,304.984
354.859,255.109
192.766,105.484
220.82,379.797
40.0234,18.2031
333.039,392.266
183.414,80.5469
301.867,80.5469
18.2031,304.984
251.992,205.234
96.1328,192.766
239.523,155.359
130.422,329.922
345.508,267.578
139.773,105.484
345.508,55.6094
30.6719,217.703
227.055,230.172
152.242,267.578
242.641,30.6719
68.0781,80.5469
379.797,304.984
139.773,317.453
301.867,68.0781
108.602,267.578
258.227,267.578
152.242,354.859
255.109,105.484
189.648,205.234
333.039,280.047
105.484,93.0156
342.391,192.766
80.5469,255.109
264.461,304.984
15.0859,55.6094
251.992,55.6094
127.305,354.859
333.039,255.109
146.008,117.953
392.266,142.891
68.0781,317.453
233.289,292.516
55.6094,5.73438
214.586,142.891
108.602,217.703
342.391,280.047
158.477,43.1406
301.867,105.484
49.375,329.922
267.578,379.797
186.531,317.453
255.109,155.359
83.6641,342.391
342.391,329.922
177.18,292.516
339.273,80.5469
58.7266,304.984
289.398,242.641
27.5547,180.297
230.172,80.5469
102.367,304.984
382.914,367.328
30.6719,255.109
339.273,18.2031
142.891,292.516
205.234,367.328
80.5469,142.891
301.867,105.484
8.85156,117.953
280.047,267.578
40.0234,18.2031
370.445,55.6094
130.422,105.484
333.039,392.266
130.422,30.6719
202.117,167.828
195.883,167.828
230.172,329.922
161.594,80.5469
336.156,5.73438
68.0781,205.234
242.641,5.73438
167.828,5.73438
382.914,18.2031
96.1328,55.6094
214.586,242.641
183.414,392.266
205.234,55.6094
21.3203,217.703
398.5,292.516
192.766,217.703
233.289,367.328
46.2578,367.328
382.914,342.391
130.422,329.922
292.516,18.2031
180.297,68.0781
395.383,18.2031
68.0781,267.578
242.641,5.73438
146.008,192.766
308.102,117.953
139.773,93.0156
208.352,280.047
195.883,317.453
357.977,292.516
164.711,105.484
283.164,142.891
46.2578,354.859
208.352,329.922
27.5547,55.6094
270.695,55.6094
142.891,205.234
317.453,342.391
155.359,5.73438
326.805,5.73438
30.6719,255.109
242.641,217.703
55.6094,155.359
389.148,192.766
117.953,342.391
348.625,280.047
155.359,155.359
236.406,105.484
83.6641,230.172
283.164,329.922
27.5547,130.422
367.328,55.6094
177.18,267.578
357.977,242.641
155.359,5.73438
314.336,142.891
83.6641,230.172
283.164,205.234
64.9609,130.422
367.328,55.6094
167.828,354.859
304.984,230.172
167.828,30.6719
370.445,142.891
80.5469,217.703
208.352,354.859
55.6094,18.2031
326.805,5.73438
121.07,267.578
364.211,392.266
167.828,5.73438
251.992,180.297
77.4297,242.641
208.352,280.047
15.0859,130.422
320.57,105.484
158.477,255.109
376.68,255.109
183.414,142.891
389.148,55.6094
46.2578,354.859
205.234,230.172
114.836,18.2031
329.922,30.6719
117.953,379.797
342.391,329.922
121.07,130.422
354.859,5.73438
183.414,267.578
230.172,317.453
43.1406,43.1406
351.742,155.359
15.0859,379.797
342.391,280.047
102.367,30.6719
333.039,93.0156
121.07,392.266
236.406,379.797
21.3203,130.422
230.172,180.297
155.359,329.922
392.266,392.266
177.18,192.766
345.508,167.828
117.953,379.797
242.641,292.516
15.0859,105.484
289.398,80.5469
192.766,205.234
379.797,217.703
155.359,142.891
339.273,5.73438
195.883,392.266
295.633,392.266
2.61719,142.891
264.461,105.484
121.07,392.266
308.102,192.766
117.953,105.484
255.109,130.422
40.0234,18.2031
255.109,230.172
139.773,93.0156
314.336,43.1406
33.7891,392.266
205.234,180.297
80.5469,130.422
370.445,180.297
164.711,142.891
230.172,392.266
180.297,68.0781
242.641,5.73438
30.6719,255.109
376.68,18.2031
77.4297,379.797
292.516,155.359
174.062,379.797
389.148,304.984
64.9609,30.6719
308.102,130.422
174.062,205.234
202.117,255.109
24.4375,155.359
376.68,205.234
111.719,342.391
289.398,392.266
68.0781,267.578
292.516,18.2031
127.305,280.047
333.039,392.266
146.008,192.766
329.922,68.0781
33.7891,317.453
214.586,105.484
8.85156,80.5469
364.211,105.484
189.648,192.766
214.586,55.6094
130.422,105.484
280.047,267.578
192.766,317.453
304.984,255.109
130.422,30.6719
354.859,80.5469
43.1406,230.172
283.164,142.891
55.6094,155.359
333.039,180.297
139.773,379.797
245.758,317.453
192.766,142.891
239.523,180.297
74.3125,304.984
370.445,354.859
155.359,367.328
329.922,43.1406
68.0781,205.234
214.586,205.234
46.2578,142.891
264.461,180.297
105.484,255.109
345.508,255.109
139.773,30.6719
389.148,192.766
58.7266,342.391
289.398,379.797
8.85156,117.953
205.234,55.6094
130.422,329.922
376.68,329.922
192.766,105.484
364.211,155.359
55.6094,217.703
295.633,392.266
33.7891,93.0156
276.93,5.73438
189.648,205.234
379.797,217.703
180.297,55.6094
395.383,167.828
117.953,329.922
233.289,242.641
52.4922,192.766
233.289,30.6719
146.008,217.703
392.266,367.328
142.891,142.891
364.211,192.766
5.73438,329.922
276.93,379.797
71.1953,5.73438
202.117,167.828
170.945,367.328
379.797,304.984
146.008,105.484
320.57,192.766
21.3203,217.703
255.109,317.453
36.9062,180.297
258.227,68.0781
155.359,292.516
354.859,379.797
108.602,142.891
314.336,18.2031
86.7812,329.922
208.352,242.641
180.297,180.297
233.289,55.6094
152.242,354.859
367.328,342.391
27.5547,30.6719
395.383,117.953
64.9609,317.453
242.641,242.641
71.1953,117.953
264.461,5.73438
167.828,392.266
326.805,205.234
124.188,80.5469
333.039,18.2031
167.828,354.859
208.352,217.703
89.8984,55.6094
258.227,117.953
139.773,80.5469
333.039,217.703
195.883,292.516
357.977,130.422
77.4297,105.484
264.461,329.922
192.766,180.297
46.2578,342.391
68.0781,93.0156
364.211,30.6719
127.305,304.984
289.398,230.172
180.297,68.0781
329.922,155.359
46.2578,217.703
245.758,255.109
43.1406,155.359
258.227,18.2031
89.8984,304.984
382.914,205.234
127.305,130.422
376.68,180.297
267.578,292.516
245.758,167.828
68.0781,217.703
317.453,280.047
30.6719,5.73438
326.805,130.422
117.953,242.641
205.234,367.328
130.422,43.1406
280.047,180.297
15.0859,367.328
376.68,379.797
158.477,342.391
308.102,80.5469
183.414,217.703
242.641,217.703
68.0781,167.828
236.406,105.484
111.719,354.859
351.742,292.516
183.414,130.422
376.68,130.422
18.2031,280.047
295.633,379.797
43.1406,105.484
239.523,80.5469
133.539,267.578
339.273,304.984
195.883,5.73438
379.797,93.0156
71.1953,367.328
258.227,217.703
55.6094,142.891
283.164,105.484
177.18,367.328
314.336,230.172
117.953,55.6094
304.984,180.297
93.0156,255.109
202.117,329.922
5.73438,43.1406
292.516,55.6094
152.242,267.578
15.0859,130.422
183.414,367.328
367.328,329.922
93.0156,255.109
2.61719,304.984
183.414,267.578
333.039,18.2031
55.6094,329.922
245.758,342.391
77.4297,93.0156
382.914,317.453
379.797,317.453
357.977,167.828
354.859,230.172
392.266,30.6719
382.914,379.797
139.773,354.859
105.484,167.828
230.172,5.73438
121.07,255.109
357.977,242.641
102.367,80.5469
308.102,117.953
133.539,155.359
276.93,105.484
30.6719,80.5469
89.8984,205.234
117.953,180.297
333.039,80.5469
33.7891,367.328
308.102,105.484
27.5547,80.5469
357.977,68.0781
108.602,379.797
199,304.984
80.5469,130.422
230.172,5.73438
8.85156,230.172
286.281,329.922
117.953,192.766
267.578,80.5469
258.227,217.703
283.164,105.484
183.414,217.703
255.109,317.453
121.07,68.0781
379.797,155.359
114.836,230.172
354.859,230.172
27.5547,130.422
270.695,55.6094
117.953,242.641
242.641,217.703
117.953,192.766
333.039,18.2031
83.6641,342.391
233.289,304.984
105.484,93.0156
217.703,180.297
180.297,342.391
295.633,292.516
189.648,167.828
304.984,30.6719
46.2578,317.453
367.328,342.391
117.953,55.6094
230.172,18.2031
183.414,217.703
217.703,180.297
114.836,142.891
167.828,354.859
127.305,93.0156
354.859,379.797
152.242,205.234
33.7891,93.0156
80.5469,354.859
314.336,354.859
21.3203,117.953
217.703,180.297
117.953,379.797
386.031,329.922
142.891,117.953
382.914,68.0781
58.7266,230.172
354.859,379.797
102.367,80.5469
264.461,155.359
386.031,230.172
295.633,379.797
192.766,217.703
52.4922,230.172
167.828,342.391
230.172,280.047
108.602,130.422
242.641,30.6719
58.7266,230.172
233.289,267.578
96.1328,18.2031
167.828,205.234
233.289,267.578
367.328,317.453
68.0781,155.359
77.4297,230.172
5.73438,43.1406
230.172,167.828
121.07,342.391
295.633,379.797
170.945,105.484
292.516,217.703
52.4922,205.234
342.391,68.0781
5.73438,43.1406
220.82,167.828
164.711,280.047
152.242,130.422
136.656,329.922
161.594,80.5469
183.414,205.234
93.0156,5.73438
195.883,379.797
155.359,105.484
289.398,354.859
130.422,230.172
99.25,5.73438
77.4297,205.234
124.188,180.297
308.102,242.641
105.484,392.266
292.516,55.6094
33.7891,192.766
258.227,167.828
105.484,392.266
130.422,5.73438
170.945,280.047
345.508,180.297
93.0156,142.891
68.0781,205.234
21.3203,117.953
242.641,217.703
96.1328,18.2031
8.85156,18.2031
239.523,80.5469
357.977,117.953
102.367,280.047
183.414,192.766
52.4922,317.453
326.805,292.516
68.0781,68.0781
83.6641,280.047
89.8984,155.359
15.0859,329.922
